Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Apr,Avg_Temperature_C_May,Avg_Temperature_C_Jun,Avg_Temperature_C_Jul,Avg_Temperature_C_Aug,Avg_Temperature_C_Sep,Avg_Temperature_C_Oct,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Apr,Rainfall_mm_May,Rainfall_mm_Jun,Rainfall_mm_Jul,Rainfall_mm_Aug,Rainfall_mm_Sep,Rainfall_mm_Oct,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha
18.39120423371144,21.520518685102488,26.609253895003704,30.291510515812828,33.80807199889577,28.52625604036707,26.54295799313547,26.099336425386376,26.21086871721149,21.8709398918861,25.384934993867034,16.016623163694018,29.891311322859206,31.183310569245613,7.484403332298849,18.20940425069128,13.604558192742083,240.58829933276937,210.3198569744175,217.21379822102583,342.2207133584096,175.43811759423446,105.87467541204954,27.997183187811018,2.8542153773843344
19.05250552362294,18.68939364420901,30.160716380218414,33.85139676867334,34.75706865222373,27.53874167813524,24.663535830697274,28.045048377198853,30.185818194554777,25.577881151581526,21.94061642398111,20.039677167420923,2.8819807768083003,15.515829127371955,23.494613858619843,31.43506316697636,24.880904977027296,241.06569112598052,335.9446294179817,260.58280002649167,231.19322139642463,111.87068486169471,98.43645044487143,28.597633527891034,2.555748993822322
20.09024738035356,13.701725901220106,30.356305970993034,33.16389885751735,33.47874383906312,29.021717105500702,29.46467803251753,26.261216697959373,27.150113428964886,24.558750436156952,23.342563199943896,17.565792900379755,17.666992474262074,29.231921166007684,19.521665635452525,22.571465473453884,14.44620001759976,270.2973738608567,307.59895225734704,337.7557471551783,316.73140417547756,161.37205960196067,90.05417391115299,15.831301257599506,3.386613624239168
20.7472698582706,24.848378864744298,30.772744215200795,27.36759475734363,35.30402269100787,27.271695827267912,26.26936737272881,27.73955870592608,29.05969343874264,24.6091043542596,26.7664703084075,17.061217903680436,23.744211897916003,10.931956767376287,16.803438490627293,31.45385330037018,20.335887392228358,203.7689643206988,319.89001585683206,260.2732764954596,342.8651805078338,110.46013722580258,99.35486026961777,26.90067032170031,3.2882660416474114
16.05767965970971,19.083344167594568,28.793132403257452,30.39270901167971,37.84692205227342,25.561381616039302,32.40827640976758,25.053644183224712,30.53022458259233,25.159558735291565,22.101319636519428,11.486004159566619,18.6625381515122,29.17545662812408,18.354130277964188,12.62816976462134,23.096135546598056,323.26454965402735,336.8560668627988,248.2277197736317,253.53598099030094,119.9024131615328,92.22971191806624,10.50986698297412,3.485972651378432
18.623765464040783,15.742753418822678,30.039044190954563,26.601622628221897,33.339940168661755,26.698081064706052,30.04928270846662,26.520975877648542,27.370590713370817,25.59586266557673,26.15663793052777,17.763677644982714,34.36516391020311,20.993307482787223,29.568708538400088,18.525716122031152,9.053485242864964,282.7729369324262,230.11613551234464,332.00536409517986,238.6357419395606,81.9580994899869,81.01220014180836,28.91268765287229,3.654614352289529
20.126268247277086,19.467359026763102,35.88263782369069,30.463793996393793,26.423105286205406,25.724546543918095,25.10740517908884,26.475949989909147,27.106477360432375,21.681960089524967,23.685720504362855,18.703007685447627,26.210050306384268,7.130830533942061,22.06592877832463,23.345505603210555,25.64954642607023,211.8967466023804,332.56639186884297,361.2568426571959,196.18210794902146,133.7927195999375,88.55037065013269,22.701772147392425,3.2044575463661857
15.685943678512535,18.824049158811707,23.719211159459334,34.900515350926035,32.91198385242032,29.000036155327976,28.725154096864046,25.87092398001319,28.524494572655577,22.585646755532775,23.378928218106257,17.310700486236687,18.969070772685782,17.30883315286771,19.090271095727964,27.41201607230159,9.131911026018129,253.3756841927875,282.9019623971624,223.95419321653117,268.4944358437632,67.56944116823016,151.2705366100553,18.55620349052482,3.656700206336518
15.743325018251262,20.408685069030646,32.054208095650665,29.613876797389718,31.74647772451704,25.95160394720288,29.039283667558326,31.228074460708292,28.752303461349555,21.194826673241916,21.321553268655297,16.6673436615475,23.884182713552043,13.32568687702287,20.672592748921147,27.01214137265001,24.20502695455735,253.2921867603631,265.46053464982356,253.5130331549079,327.67618681091056,46.15796857374266,136.52081414244404,45.94328706869364,4.148519103803297
20.813704666488583,16.250601270522566,35.031131061055355,33.51037166228037,28.12625947761956,28.181728072747575,28.984390724087106,26.900853495563958,30.899679892307418,25.3726799998986,22.345193603743038,19.143704503557057,13.874126561768328,24.42421131983894,27.073843737491387,33.848989886261606,16.421232177538727,235.4164474523731,341.5720354650058,278.902489327187,367.8325134743373,114.47615956996161,110.91397473775199,18.162472781180014,3.0136646477353315
21.103999330459207,16.1447664990955,29.700514051190705,33.13087965090404,38.3495265175563,29.659019645481887,30.55364356185684,27.985980211764165,28.82488973112854,28.129597848738417,23.20147244716635,15.477941487347799,16.746638271943727,29.801911333814065,37.17132471959658,15.500525805895254,13.078794261180663,297.6696046244983,363.01314713591944,240.34085476847164,239.85719949157843,105.57871099778059,107.39585804126642,9.483626509311511,2.7696354085940316
17.548622397638933,16.00390070916151,38.32314872097604,32.17215096815984,33.38068243705466,28.605774838271596,30.56503684374292,25.798396652177434,27.815333010871104,27.474904115109293,22.260799337024434,18.39676075431177,14.651401110377861,25.229653295780636,8.547698747093538,23.274061853309036,19.13740582402275,277.76666362611684,347.1009896801164,264.76463870026623,270.25345332030554,105.77910481345415,117.40976286911679,22.296596479121753,2.662934224402755
21.177803274895883,15.808691331582875,35.5550471063161,35.36751805803202,35.326519516385886,25.382489619314853,25.377543204705,26.659958875276608,23.89592024715648,26.086216771368147,23.273448270474766,17.444070884017467,26.980399525651993,39.276750077554055,28.09091193709899,16.196639052416852,1.1089155070884669,295.5692574606918,220.7273033132115,317.40704622563146,288.08704746285827,98.72452552374475,113.68391468214999,33.68798638588118,2.789659475554669
19.76585877616003,19.51465928984517,35.63160086896079,30.953408997020816,26.65808313356499,26.00898032105147,24.815319598177414,26.40800305910047,27.084814746771713,21.57999604347495,23.791993305086418,18.54946243392339,25.836200518224953,5.828019633616215,23.574396757984367,20.2878325082564,23.837635357609223,216.35501483782693,338.8579255824666,353.035693517157,195.9192187742267,137.06852456003315,83.71736911233558,24.390296424689495,3.3758383369058005
19.498995621052618,18.135759844291503,25.095619265556405,33.83642107158568,30.881237957999506,28.14032447584317,29.3398036910344,29.558062314370886,26.900245800448598,24.79416694542717,24.746228678203007,18.188575591283755,28.022792803009366,10.042691193127018,19.206373968163913,28.9797103147204,36.93352415869772,302.90878143956996,285.87708834363355,260.6685346149269,229.01626930603703,121.4208189270669,154.82211551984577,27.081637332602963,4.384072906277326
18.63374866044272,22.901362140683492,32.86457631336889,33.574608620939266,30.34252818848698,32.118257586743844,30.981919978331003,26.14178456646277,28.00113472420113,20.511624337641347,23.474394493675316,16.019680291814584,9.194226525750231,21.705003902527938,26.988562503937477,24.0534077589115,23.361035757446306,345.09924346306883,243.43871462063063,265.0770573320486,340.10331188775365,149.22874612627874,81.33289577147411,2.42511830337713,2.926458410048246
20.57300294173133,17.79778539820459,31.89363664404355,28.337502293520995,34.12731701802055,26.82316847785564,28.093492263305478,29.40292121497163,28.814876296611775,24.46238345490568,25.31949156031003,18.64705530017155,35.100924505444354,9.716709687885285,28.714536356185544,37.055928204754636,18.29678346880006,248.2289800134372,275.73850513542607,261.9649455817265,269.7343370915646,88.44204483684383,126.26200613517709,26.25471784153916,4.170803192198399
21.247835154728733,24.759475303098014,30.500304243540125,27.747231740511086,33.9721557396753,27.35784092349201,26.69418515491644,27.590612784298,28.862836144335322,24.421974116711475,26.91302356146475,17.448298616993252,23.63229234216886,10.414696772453281,19.983008564227287,31.42976567315567,22.106957838997534,207.15390371614558,321.1158108208595,252.70289831557704,328.9505646357166,110.17369763370215,103.43262189668224,25.785004589116294,3.345939165590428
19.018380068305742,19.263184619032273,31.0102866330818,36.85156791039937,30.09755799587144,27.22604401541028,28.443057540693214,24.600046689397267,25.89782663476346,22.325821546332396,26.86119207270117,17.9779437359645,18.051528052792467,35.47411177187358,18.775624832452745,28.58607312637858,24.37355450741301,254.17912776079118,176.2532645967646,248.19715475479657,300.9507117397539,57.12819597199529,91.75573044393522,5.145844076232221,3.2190519149398953
20.22695792881088,13.785616129242177,30.70384103638993,32.9800938056132,34.50520414663439,29.000542851618622,29.26130146670201,26.26996651651901,27.129699808866253,24.594186959982302,23.62202152402237,17.86590764160013,18.248436962180865,30.288111151478613,17.749588168985696,20.578308834426828,15.255504804985156,270.3574851168764,304.74927921883614,344.19203140712295,314.1133463856098,154.84158579809088,91.447288850946,16.700688128438784,3.4266297896725897
17.521931606185397,15.967985029489107,38.77144569343954,32.87822589295618,33.18579314957903,28.06416529439089,30.55828691827007,25.624232649818552,28.254492552408635,27.33622960596069,22.476871874590145,18.658558718726223,16.217381636948698,24.609057748237554,9.284367626801501,21.68051394022802,19.741455334018706,282.0895676196225,349.4113679507467,267.7845656313549,260.88030088494577,106.32253494486348,114.11866759391864,22.373094333686108,2.691050058274337
20.95875994010958,20.38100470022028,37.74011188746166,28.669925708201607,36.57596120730246,26.90352992252328,24.858023671992587,29.804480929551683,28.134890445669726,22.8064381867886,25.680773286194235,17.912568165671914,21.404511486911765,20.303730542119652,36.71941799951784,15.73668243052482,30.434437556103227,263.1871286064317,346.60266993887103,275.4241484301369,171.59544987877115,147.1589876928421,112.13055434029658,28.116372319836074,4.301280194011294
19.405070511676893,19.041583087511366,32.69810564917167,34.68684680767401,34.914209462085864,25.941539482085794,29.7796165950438,28.480688470600242,27.987728184148597,26.959317330941513,26.83675446396568,18.54497665076288,21.34689570465736,36.08944613717904,12.07432324595714,19.83350828476389,28.978614506943412,344.97221113472744,245.71241747512602,299.74578682616027,318.960437400261,98.70302307281656,131.869477855419,21.530166968998383,3.161787666402116
19.206470975034435,19.730125664725907,31.535565360834944,34.80207701602965,33.8823977048219,30.413618594735517,27.154548950776626,25.007709589669552,25.882830820220757,23.69127607502435,25.012174037309816,16.36140276791858,31.835667287889486,22.06339830652472,4.1665594214965855,21.128100809707565,18.34340696034524,278.2143927494086,329.95851640189915,297.5060143113573,348.84576270424117,104.26977136085995,47.36618231754836,31.486631508090753,2.9375616474712984
18.974034774568235,18.86157824740475,31.347519811227397,31.488452459851967,33.82643006740447,29.460316566708347,27.959822376959828,30.12629744425303,26.19910980261288,21.943360431608063,22.833637972824615,20.06877805230442,26.916851182246607,19.92552985111178,17.300410390889127,31.868219137297896,-9.907927239152626,291.2947065124229,248.14210599323047,330.09174891549185,301.56457414153004,54.94882522161331,125.26547768604274,24.64495750817344,3.318220190449281
17.906672744663215,19.675495740290103,31.971982785362815,32.77194254712095,32.72348876434223,29.237501403675115,29.560402249233697,31.162308973904135,28.14599133667705,23.603217664549977,22.924271595118864,21.237736249601344,20.772671053920465,24.829607986951945,5.170690528374351,35.44222183103837,44.741612494228455,192.08377477753814,297.7019244373547,309.10033369518584,216.3428583640233,73.64417604213709,118.96742020115745,23.989843997449526,4.207848857143318
20.552571647408804,15.694825362783194,35.6490102027317,34.016326834486435,28.38539178175564,28.46985349214091,29.227195960159243,26.927642940065347,31.149916576666246,25.283178528314366,22.418117239691888,18.999368269982075,13.834500233999513,26.18966379219813,26.843485761801062,32.08144013268751,14.434080295665163,239.01925782107912,343.379873332613,280.4063404844118,377.78344071487095,114.84408835761464,110.95325188849725,18.201741896746174,3.0590998616508047
18.361209011471,15.553189141724815,33.502140996307176,32.72845929530683,29.286473240151768,28.838817545547595,31.64616096876869,25.633040393243576,25.511915311973805,26.71413358694211,26.27280744110113,19.312944679681305,28.146803047883783,7.268202316534583,22.748269760718973,24.312210586087463,22.350520827539857,237.79153209118425,313.78467716958244,304.89728673649256,324.7941710150168,72.33764821028149,113.40190314332101,38.094424871276644,4.172645660959763
21.149980239239667,16.17612127682529,35.728966466072364,35.27625791055385,35.451702003837184,25.59650247289522,25.209383479166434,27.226787968895902,24.054801295094506,26.037699148408592,23.431805618430804,17.608400925412024,26.546765719947935,38.483580277047835,25.752944799589677,15.598412781865452,1.7676264232044177,286.48790726578613,224.4332675334863,320.829972545893,299.40447857935914,94.95793070676294,114.10607236664593,34.09899625517152,2.715690238125194
20.878315275285416,24.973341886810925,30.367645408520385,27.660568118762022,34.82953981348602,27.146109180008676,26.194500568544203,27.486041741891153,29.61671932383893,24.530806298858028,26.58803196511343,17.28288319724743,22.314505206630898,10.317630700928031,18.569944886337385,30.407989749906033,18.977897760588977,203.24599763034539,318.2569781386204,252.78593104476633,338.5705731632643,112.46654837095018,106.62530373766837,27.736573603651568,3.3162713675625706
