Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Apr,Avg_Temperature_C_May,Avg_Temperature_C_Jun,Avg_Temperature_C_Jul,Avg_Temperature_C_Aug,Avg_Temperature_C_Sep,Avg_Temperature_C_Oct,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Apr,Rainfall_mm_May,Rainfall_mm_Jun,Rainfall_mm_Jul,Rainfall_mm_Aug,Rainfall_mm_Sep,Rainfall_mm_Oct,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha
14.83260079760923,18.83360716128302,31.105729939446544,34.382329916332246,33.34354551843445,30.2880537788203,24.39404086783174,26.45096647920357,26.72861643233957,19.719244684874457,26.224102290642538,17.847417838739748,20.431061522221867,37.33684974049675,23.389013087414,16.638450644676993,20.122380784755144,283.81740572356176,347.59109343999677,261.7818302052261,350.2095444532778,197.07250632357045,106.3266434100322,22.83613108391697,4.129496655472871
15.10054719519992,20.37760275425554,27.524861846170516,31.75571640344184,26.897085956490184,27.8230813076038,26.87457333529538,25.738171511903342,28.155690617983993,25.33308166667646,20.814577294326657,18.654190203141532,38.77984267236128,13.977905219479332,34.38260904672608,33.03861755691038,15.929716793274396,285.61048919566394,310.16718104045776,271.43647473610696,311.0267731888539,65.58353522845418,138.82206390389564,11.627474484457206,3.190414602721077
19.177133499959922,19.759021264600616,29.78628986463473,30.587595341389804,27.26467171092089,31.349715585509575,29.437418588646793,34.51784279732838,27.912858177930467,20.80750895730921,22.343513647363395,16.41601970494912,31.983633111731837,15.275291307051155,27.766473581059522,-4.311395110067865,35.858779753882445,273.8785945538996,283.80624736007957,333.4468618883922,230.96768176382443,110.0467600417499,61.24373567901673,9.699803173759246,2.8763419472879965
18.787050885079285,20.109516787638945,30.225813496563426,32.931877110952705,34.487923657745576,28.029154849908153,28.225351196501247,28.82433073330193,28.962917881132043,24.01317065510177,25.24210432133584,18.440131178686297,29.099974253945884,15.300628098190217,31.524521722982623,35.346321250811826,16.752029084080434,227.59055309567444,272.05539226675324,241.58896484356825,364.4752686388961,116.07867567193387,85.45006250210865,20.25275854538046,2.5661210459466965
14.323992698596248,16.497054483096683,26.51732510632792,28.285588925330703,32.304151152094846,27.165024475091645,28.42386687821393,32.18319607443851,31.54016809482833,22.479864677319284,23.747673454902472,17.802537105940424,30.786015637216114,27.98877389070366,29.936010731720383,28.289349379696777,10.509256010499989,313.7189216324422,309.12313326733505,205.07014377157057,276.1193690892995,61.849543287074304,129.68167294066305,35.287110263259464,4.145767350852373
16.781480904657464,15.688031293097929,32.376573882781905,31.659748014872935,30.763344607603695,28.408719459364903,30.48942976391584,29.913168000845552,26.782424384110513,21.59959888347523,25.78316550890295,20.623108371115578,22.95642258295073,20.86646343920021,20.508247373637573,0.6645042551410351,20.080478979798844,232.54520449906252,234.78172799550626,301.94853600048015,374.1113890227132,129.0983135554879,82.20731541523429,17.379651375498824,4.19053563627535
21.055734192172125,17.868390184006635,35.105435648754245,33.7116369617193,31.021031138344615,27.503888126720298,27.73839845558747,25.95348325390893,30.823693663741647,21.977422192086067,22.56971562574205,20.829904855939,24.844618035811674,28.724855726076743,6.9268921580573,27.13567890084816,32.23289427981156,285.84344811376315,287.97901410783714,212.72184434197726,239.33256269845475,32.89367493289773,61.54936421043514,30.075135843629308,2.525702905426026
14.741530657028319,16.28299066751208,34.438105420321506,27.057995840104336,32.38145810272422,24.720063265831975,26.492333918297376,27.742693398046075,32.212600065327436,22.843730679180567,21.507334276479575,19.94017244208306,13.161133429351649,10.06060090493425,16.305052734012936,19.989260285811316,19.829536951530965,343.7902012672831,292.6049709888669,325.9946503184688,213.93121161224198,105.95615047984627,125.36230085379518,26.42270494805826,3.0684927443550074
18.746794958190936,17.131734498577348,28.664225911297418,27.285598414850153,31.67268886564994,24.85513868081816,29.773955844255763,28.961657768624864,30.73908141787827,24.89149598998387,24.089047932139323,14.348989312617476,26.847664428164336,37.19184196987037,5.119000517377431,39.072928326477985,38.761634597174414,255.7631060853473,298.87316219855853,213.14944853541866,326.85480661010797,76.88597090761616,94.20939209933022,19.18246820324283,4.490106134023352
15.211423237163517,15.488276709589448,34.69320633639841,32.4360332707719,36.53356925632606,27.00119731643023,29.989615935092054,26.064686783242593,28.340003270353723,22.767065888209117,25.53862929561987,16.528577764993187,18.111031031926352,24.85061063358088,16.09558589373596,27.345918868430463,16.34727713807031,324.23345435033474,326.4402127316989,302.60408453500185,332.2142443432895,48.26254973703775,20.278577668681777,11.65692335986396,2.9320590986797774
18.436216564064058,17.823245190791642,36.27588599966781,38.255147770282555,34.57330356258746,32.2841416808223,26.09392320859728,23.843821558660668,26.48184484791287,24.562279401426586,25.96508729958446,16.155672733749032,11.990622762908917,24.005573879575696,27.137360896592057,13.52472218023908,22.364595674565457,239.0715810759195,260.28629431788704,251.72128855628554,285.5759933668841,161.62659898335966,88.49227910710857,25.672070279060556,2.458018806891597
16.81089635001569,17.62721000730058,33.93121305205955,32.15475947474763,39.16869830068328,28.35080569400103,29.909128933784743,29.256156968757416,31.37988633017674,24.84902763579628,23.854037749095347,18.620360269967602,38.44154628022261,21.85347594438074,26.798091687221273,24.014173313125944,19.07228784552331,329.7266168929277,337.942449592792,227.90027881464545,228.57351335621044,79.32955131063417,112.39979860738886,24.687461373817076,2.964867448682016
18.429008632911607,21.43220619477751,27.111661865840116,29.79180919084161,33.18693760813241,28.546358804526342,27.03340907925338,26.080753200728815,26.032055891230858,22.296398133323628,24.699319283611533,15.961170315987255,29.013133473216712,32.27841819987425,6.9442283836122245,20.06472062767888,13.130253044236746,242.90463216104746,212.916767335884,217.00044528463619,327.7100926764515,178.8494021131554,108.6478973697725,26.016505252157366,2.936863070062099
16.078910062031536,20.261810261573654,31.267488307387183,28.259125837846184,34.716495430468676,27.22703736443446,31.05132065804304,26.650954915427118,31.45195130909076,25.069600930350532,24.97947744686272,14.950391985024952,13.879470025220243,27.58881940446512,30.80335874608713,8.936633848974083,23.9026662122201,224.42228638838776,197.10714950843763,283.9673403225312,304.67019456795697,86.08907738948417,96.04268454826143,28.120837923803283,3.1217031194006704
17.487029044438177,22.931787280395948,35.16966378587486,30.006922993912315,30.311173466693667,26.28446403638948,30.74798236656303,26.0733019662889,27.35148688769032,24.13945408243332,26.840214420641068,17.171203704450512,11.466666162833134,13.699013168304802,34.43471861389656,13.670967606537337,12.411341705517355,346.8027361904357,259.0530505520173,305.0009892112372,313.8119587395297,54.203257841200205,158.5539253600592,15.778561150083295,3.5897860943468123
19.978583866599376,17.3098650970657,31.054930911946737,30.161289159665856,28.210497773103484,31.16477200804216,26.589165278072652,25.496307532738044,26.673751740951996,20.41973746971356,25.89093752150813,18.052491738283663,33.7193013230641,6.966628576061106,22.466586595627977,2.5494509170145143,19.953311276842943,247.41590403233258,370.056548193373,203.73751203203852,249.84287931993347,95.13535196598318,61.15269693646278,21.641495831514106,3.037086929717655
18.766172017878972,18.965110778724643,33.42812862661005,28.258967608293442,28.353122898864996,29.596008193907366,27.47528104264495,28.54798339464199,25.759042354801604,24.056048580001214,24.25592990673647,16.79551560126265,9.12937630857382,33.00023786819539,16.004694625802024,36.89330657743229,29.077401316880085,266.8402720692253,185.59952201670626,307.39451795596386,274.449426281561,117.38427083906213,49.89869606491497,22.9945615348783,2.593480622184157
17.476455641546085,16.583208475688878,33.47742833809589,32.080214468682975,26.86337364156485,26.657728963485347,26.086081905862404,24.392748690998463,28.722095090302282,25.612891021851844,23.801641789404922,16.951961775339324,10.302938548276616,27.257753726775952,10.526541594404044,27.861898835859176,23.231271263656886,315.5697666633935,183.777930755677,283.52146794439136,233.1757323108423,46.37506092531306,58.114601858134016,20.576572768197035,2.9351399232000857
17.31916822544173,19.64802743701213,31.73330301455403,33.24954676930134,30.96441733747644,28.25123308096954,29.671716200277174,31.763890568787048,27.12628058299083,23.992378975102145,24.719561555517082,16.799802356085955,6.25269467891494,17.718854028421777,52.812584596993716,13.368281532234906,30.478351711481224,200.45239105066813,248.8073682720681,333.69467814885576,350.11842011679937,121.65954526091407,75.56362583215379,29.30629038689392,3.803635378582749
15.988676330941562,21.142027459582746,31.324324920494696,28.39810989740942,34.403004992905835,27.393186029595498,27.18536622619501,31.812795542748013,27.262535643858588,25.531559383834878,22.40821037893611,21.022256877413245,23.09277323784704,23.780439277963282,20.203494961130424,25.790060773793204,17.92849194053322,297.7880805256651,275.21281737165,261.0910773657769,243.81292889799886,97.16720978524924,138.55901677476106,12.74253018219219,3.4385149852610963
19.06011066599728,19.202606446951844,30.79219686937424,36.640064511111056,30.86807173635661,26.958510102127846,28.501215677167224,24.54535646789933,26.40432021314885,21.986372994120767,26.57945878887647,18.17872803936508,19.101364847587682,35.46008098929294,17.641507457714383,28.29164841807851,23.820641796633844,252.11732739753046,180.4664766108453,248.07280813729176,285.8630976680096,56.59140329051669,91.26177600907617,5.033443116439647,3.357324795333602
14.368000590359987,16.13592017783225,34.26100595258539,26.822498056288985,32.6378840842495,24.589889522829772,26.29529733944113,27.930309963616097,32.67849876684752,22.868208104098482,21.886063852244973,19.586712907895116,12.816528945205283,10.67795789043471,16.92417595040042,17.949899515978498,20.110739321774556,346.3377628565845,300.79003137723765,333.62819347903684,223.9505165045032,106.2577588666946,121.92807567973121,24.67359297205784,3.140468871877032
19.715224782210594,15.453241428787637,31.37239604139482,30.81206542196508,31.551351932514137,22.63449958794246,27.555677705671755,31.994092595222135,27.217956140515394,29.114739360474843,24.093515683554926,18.303860802814082,19.984142554530834,5.960494943243878,34.92240168166144,5.383251462651238,17.757290615668072,279.8747223459297,317.9585416232934,333.9561272636932,221.2597108931881,98.14977200264889,101.8888200686158,19.139815233312255,4.478156457118844
20.39771050472754,14.48413005001148,34.814521750858326,31.037345036350963,32.40552716501452,25.32331106968256,28.37021540640003,28.211967873131467,26.829938466804514,24.36899519479193,24.783913102863508,19.896198930360406,-0.9962170546616658,14.244562908543983,20.112327121784013,19.62254235826313,3.596076829964951,315.4931248931791,265.99497947128475,296.41363314685213,237.42757471355964,66.0067198925573,47.91418446835665,24.033226784379664,4.131937985571822
19.767902124895492,15.575491804031245,31.338284692364685,31.325858017537307,31.076143810644353,22.422885840043826,27.674525092317243,31.72751415098989,27.214647659654695,29.383449322330247,24.193307919800898,18.096554006248905,21.023456331090074,6.6359780649227105,34.76590688541517,5.908909637591047,18.462517222619844,279.4900158351322,315.7498301085994,336.54873920782103,219.49876756320322,104.25172163437117,104.08135830751095,19.558780272389345,4.350926663051542
18.450048843167274,19.07814596916483,29.996815941053566,33.822453701320775,34.802106604182335,27.434284577257582,24.863702262938634,27.768532089432163,30.317564606776063,25.73668536387173,21.879767720015284,19.939219139477824,2.0063869796664062,15.046423093696891,25.698839178847116,26.90565702237535,26.719913330693206,251.01776010082938,338.43464442624634,257.87469116367566,232.68950894900976,107.47729905193818,93.98934027072183,29.51834854452365,2.5263095699638565
19.035664495127588,19.996730177138765,31.556373496428215,33.89681086667818,33.22373148956025,30.279430577089904,26.961624778903886,25.23307265186791,25.551722710029626,23.540926676534998,25.05525105918398,16.392166273849657,29.78800224505709,24.847072657887896,3.2411707667216376,22.55761684718211,17.735863502978496,271.0972065406192,321.16654817965843,304.8020340318559,341.4071214194288,102.050021405312,49.67083964604706,29.579388636366993,2.994453202046052
17.692838935506707,19.987781152925802,32.21337789628726,32.80025481083396,33.41627538720503,29.046572401415975,29.67875564846253,30.727180132965167,27.805054514104107,23.779799711798685,22.836846578809084,21.31602113364869,20.454375642106303,26.697965300376183,7.007176063714214,37.23237948733432,45.20705939504047,189.02034227636764,286.4668969062771,314.7117002690205,225.33143655036716,76.42797669839445,123.38125472919012,23.302287968923213,4.307937225809597
16.679768233189613,14.604676476725128,33.54073599152944,30.549070363636243,32.872841077531966,25.24467452461558,28.776405119836,29.546854362169906,30.42150190052137,25.81910629759206,22.169330762603366,18.752640959224287,8.240753138914476,-0.5840871608727585,21.435596063636254,17.273116174712538,18.278499266203138,318.90390361105347,302.85374047003313,240.18181111958978,269.646095366001,121.25830325665781,114.74082761154092,19.724478717169383,3.4304023347157906
18.92058289723994,18.427857202151962,29.910630822099296,33.79985162141445,34.46382081086486,27.42734780292111,24.824844221900328,27.837657589212988,30.34439712563075,25.493512591334806,21.805980763810886,20.116620728103957,2.165894584298333,16.113232162143397,26.58794562696,29.72468298618679,26.319725267416555,239.55204502438963,337.9535759347412,263.7229863357452,234.38378832911098,111.08570272996431,92.56899266626587,26.761683753852857,2.567632729638796
